Sale_ID,Product_ID,Customer_ID,Date,Quantity,Sale_Price,Channel,Campaign_ID
1620,107,2097,2025-09-09,4,110.76,In-Store,143
1621,119,2097,2022-07-12,4,193.28,Social,161
1622,192,2097,2025-07-09,1,22.56,Email,289
1623,143,2097,2025-10-29,4,18.47,In-Store,146
1624,166,2097,2022-06-13,2,151.16,Online,8
1625,110,2097,2024-02-24,4,138.19,Social,191
1626,114,2097,2024-11-12,3,120.5,Online,55
1627,158,2097,2024-03-26,2,132.56,Online,43
1628,110,2097,2022-07-28,3,138.19,In-Store,88
1629,179,2098,2025-05-03,3,69.62,In-Store,138
1630,106,2098,2024-11-20,3,41.44,In-Store,128
1631,146,2098,2024-10-18,2,28.76,Social,202
1632,174,2098,2025-01-12,1,89.89,Online,58
1633,145,2098,2024-10-15,2,87.44,Online,53
1634,169,2098,2024-09-14,3,105.46,Online,51
1635,128,2098,2024-10-04,1,69.61,In-Store,126
1636,145,2098,2024-09-01,3,87.44,In-Store,124
1637,145,2098,2024-09-05,2,87.44,In-Store,124
1638,115,2099,2024-02-06,3,114.62,Online,39
1639,160,2099,2023-02-06,2,74.86,Social,172
1640,123,2099,2023-04-15,2,28.54,In-Store,100
1641,138,2099,2024-02-29,1,115.15,Online,41
1642,135,2100,2022-10-12,3,62.14,Online,14
1643,109,2100,2022-07-11,3,69.39,In-Store,87
1644,158,2101,2025-11-27,5,132.56,In-Store,148
1645,127,2101,2024-01-01,5,184.65,Email,258
1646,143,2101,2025-02-26,2,18.47,In-Store,135
1647,111,2101,2025-11-16,2,78.12,Email,293
1648,167,2101,2023-06-21,3,75.91,In-Store,103
1649,181,2101,2023-05-08,2,231.25,Online,25
1650,157,2101,2023-02-12,2,140.43,In-Store,98
1651,108,2101,2024-06-03,2,127.37,Social,195
1652,191,2101,2024-02-12,2,196.98,Online,40
1653,108,2101,2024-02-06,3,127.37,Online,40
1654,162,2101,2023-01-02,4,23.29,Social,170
1655,126,2101,2025-03-18,5,62.9,Online,60
1656,193,2101,2023-12-07,5,28.68,Online,36
1657,179,2101,2025-01-21,3,69.62,Social,206
1658,156,2101,2024-05-13,3,13.54,Email,265
1659,185,2101,2024-03-15,3,143.79,Online,41
1660,121,2101,2023-08-23,2,126.42,In-Store,106
1661,166,2101,2023-08-11,5,151.16,In-Store,106
1662,158,2101,2025-11-21,5,132.56,Online,75
1663,176,2101,2024-11-03,5,98.45,Social,203
1664,163,2101,2024-02-22,5,115.65,Social,191
1665,112,2101,2025-06-20,4,58.11,In-Store,141
1666,166,2101,2023-04-02,2,151.16,Online,24
1667,179,2101,2025-05-27,1,69.62,Social,212
1668,143,2102,2023-06-06,3,18.47,Online,28
1669,137,2102,2023-09-06,3,90.95,Online,33
1670,145,2102,2023-08-25,3,87.44,Online,32
1671,192,2102,2023-05-28,2,22.56,Email,247
1672,192,2102,2023-10-20,3,22.56,Online,34
1673,130,2102,2023-11-17,3,117.61,Online,35
1674,158,2102,2023-12-04,3,132.56,In-Store,111
1675,137,2102,2023-11-12,1,90.95,TV,328
1676,186,2102,2023-10-13,1,29.78,In-Store,108
1677,136,2103,2024-07-27,5,134.23,In-Store,123
1678,126,2103,2025-09-17,2,62.9,In-Store,144
1679,156,2103,2024-08-17,5,13.54,Online,50
1680,163,2103,2024-11-14,1,115.65,In-Store,129
1681,154,2103,2025-10-31,2,39.53,In-Store,147
1682,160,2103,2024-04-04,2,74.86,Social,193
1683,132,2103,2023-01-11,4,146.35,In-Store,96
1684,200,2103,2024-09-21,4,213.63,In-Store,125
1685,117,2103,2025-01-13,4,214.01,In-Store,132
1686,156,2103,2023-08-22,2,13.54,Online,32
1687,108,2103,2024-11-08,4,127.37,Social,204
1688,166,2103,2025-08-31,3,151.16,Online,70
1689,169,2103,2024-02-19,1,105.46,Online,40
1690,189,2103,2023-05-23,1,47.31,Social,177
1691,164,2103,2023-03-16,1,91.03,In-Store,99
1692,133,2103,2023-05-26,5,129.42,Online,27
1693,164,2103,2024-09-11,1,91.03,Social,201
1694,159,2103,2024-12-18,2,21.52,Online,56
1695,108,2103,2025-08-28,2,127.37,TV,359
1696,159,2104,2025-06-12,5,21.52,Online,65
1697,148,2104,2024-01-11,2,47.75,Online,38
1698,161,2104,2025-10-24,1,233.25,In-Store,146
1699,153,2104,2025-01-14,1,44.91,Social,206
1700,186,2104,2024-05-28,1,29.78,Online,46
1701,127,2104,2024-01-14,2,184.65,Email,259
1702,102,2104,2024-12-04,2,175.2,TV,347
1703,133,2104,2024-06-23,5,129.42,Social,197
1704,101,2104,2025-09-23,1,116.4,In-Store,144
1705,200,2104,2023-09-19,3,213.63,Online,33
1706,196,2104,2025-10-28,4,162.21,Online,72
1707,111,2104,2023-09-12,4,78.12,Social,184
1708,182,2104,2025-05-19,5,73.37,Online,64
1709,133,2104,2024-12-27,3,129.42,Email,280
1710,153,2104,2025-02-09,5,44.91,Online,59
1711,109,2104,2025-08-27,2,69.39,Online,69
1712,126,2104,2023-11-29,2,62.9,Online,36
1713,176,2105,2025-09-10,1,98.45,Online,70
1714,118,2105,2025-12-09,5,128.58,Online,76
1715,183,2105,2025-08-26,3,127.82,In-Store,144
1716,174,2105,2024-09-18,1,89.89,Online,51
1717,196,2105,2024-10-23,5,162.21,In-Store,127
1718,118,2105,2025-01-17,1,128.58,Online,58
1719,177,2105,2024-09-10,4,296.45,Online,51
1720,167,2105,2024-09-15,4,75.91,In-Store,125
1721,187,2105,2025-01-22,1,95.73,Email,281
1722,103,2105,2024-11-02,2,74.85,Social,203
1723,197,2105,2025-06-16,2,270.16,Online,66
1724,113,2105,2024-08-08,4,122.3,Online,49
1725,140,2105,2024-11-20,1,139.7,Email,278
1726,132,2105,2025-06-27,4,146.35,Social,213
1727,178,2105,2025-08-08,4,58.92,Online,69
1728,140,2105,2024-12-16,5,139.7,In-Store,130
1729,114,2105,2025-09-29,3,120.5,Online,70
1730,141,2105,2025-04-29,1,75.02,Online,63
1731,126,2105,2025-09-20,2,62.9,Social,218
1732,200,2105,2025-12-05,1,213.63,In-Store,149
1733,165,2105,2025-09-01,4,213.33,Online,70
1734,175,2105,2025-03-09,1,285.32,Online,60
1735,158,2106,2025-02-23,4,132.56,Online,60
1736,152,2106,2025-02-23,3,72.34,Online,59
1737,174,2106,2025-02-10,3,89.89,TV,351
1738,171,2106,2025-01-15,4,117.28,Online,58
1739,162,2106,2025-03-14,3,23.29,Online,60
1740,145,2106,2025-04-03,3,87.44,Online,61
1741,158,2106,2025-01-28,1,132.56,Online,59
1742,160,2106,2025-04-14,2,74.86,TV,352
1743,103,2106,2025-06-27,4,74.85,Online,66
1744,184,2106,2025-04-11,1,120.25,Online,61
1745,137,2106,2024-11-19,1,90.95,Online,54
1746,193,2106,2025-05-03,1,28.68,Social,212
1747,114,2106,2025-02-28,2,120.5,Online,59
1748,107,2106,2024-12-08,1,110.76,Online,56
1749,104,2106,2025-04-12,3,50.25,Online,61
1750,160,2107,2025-12-31,5,74.86,In-Store,150
1751,153,2107,2024-11-08,3,44.91,Online,55
1752,116,2107,2024-05-13,3,161.44,Social,195
1753,128,2107,2025-01-10,3,69.61,Online,58
1754,146,2107,2024-06-25,2,28.76,Email,268
1755,124,2107,2025-09-28,2,174.26,In-Store,145
1756,193,2107,2025-04-07,4,28.68,Online,62
1757,108,2107,2025-07-24,2,127.37,In-Store,142
1758,173,2107,2025-02-17,2,100.75,Online,59
1759,133,2107,2025-03-20,1,129.42,Online,60
1760,116,2107,2025-10-28,2,161.44,In-Store,146
1761,174,2107,2025-03-24,2,89.89,Email,283
1762,198,2107,2024-12-24,1,167.93,In-Store,131
1763,131,2107,2025-05-30,1,76.52,Social,213
1764,182,2107,2024-06-04,1,73.37,Online,47
1765,170,2107,2025-08-29,4,124.94,Online,69
1766,175,2107,2025-05-30,2,285.32,In-Store,139
1767,190,2107,2025-01-10,4,121.42,Online,58
1768,143,2107,2024-10-02,3,18.47,Online,51
1769,131,2107,2025-02-16,2,76.52,TV,350
1770,105,2107,2025-05-31,2,45.85,Online,65
1771,162,2107,2024-05-20,3,23.29,Online,46
1772,169,2108,2024-11-18,2,105.46,TV,346
1773,107,2108,2024-08-09,2,110.76,Social,199
1774,126,2108,2024-12-17,3,62.9,Online,56
1775,141,2108,2024-08-17,4,75.02,Online,50
1776,153,2108,2024-04-27,4,44.91,Online,44
1777,173,2108,2024-02-26,4,100.75,Online,40
1778,112,2108,2023-08-28,4,58.11,Online,32
1779,108,2108,2024-03-06,3,127.37,Online,42
1780,159,2108,2024-03-20,4,21.52,Online,42
1781,142,2109,2025-03-11,2,298.93,In-Store,136
1782,198,2109,2025-07-10,5,167.93,Social,214
1783,161,2109,2025-08-25,3,233.25,Online,69
1784,131,2109,2024-11-24,5,76.52,In-Store,130
1785,104,2109,2025-05-06,5,50.25,Online,63
1786,122,2109,2025-01-23,5,224.2,Social,207
1787,186,2109,2025-07-31,4,29.78,Online,68
1788,132,2109,2025-09-29,2,146.35,Online,71
1789,118,2109,2024-12-26,5,128.58,In-Store,132
1790,191,2109,2025-08-18,2,196.98,Online,69
1791,169,2109,2025-05-23,2,105.46,In-Store,138
1792,157,2109,2025-11-13,5,140.43,Online,74
1793,142,2109,2024-08-08,1,298.93,Online,49
1794,113,2109,2024-07-11,1,122.3,Online,48
1795,191,2109,2024-10-03,3,196.98,Online,52
1796,171,2109,2024-12-04,3,117.28,Social,205
1797,140,2110,2024-12-31,4,139.7,Online,58
1798,139,2110,2024-08-09,1,162.16,Social,199
1799,101,2110,2024-07-24,2,116.4,Online,49
1800,122,2110,2024-06-12,5,224.2,Online,46
1801,120,2110,2025-09-09,4,186.86,In-Store,143
1802,160,2110,2024-11-25,2,74.86,TV,346
1803,145,2110,2025-12-22,4,87.44,Online,76
1804,136,2110,2024-03-23,4,134.23,Online,43
1805,139,2110,2025-06-14,1,162.16,In-Store,140
1806,133,2110,2025-02-17,5,129.42,In-Store,134
1807,139,2110,2025-05-15,4,162.16,Email,286
1808,175,2110,2025-09-14,3,285.32,TV,361
1809,108,2110,2025-02-24,2,127.37,In-Store,135
1810,176,2110,2025-03-21,1,98.45,TV,352
1811,110,2110,2025-12-27,3,138.19,Online,76
1812,103,2110,2024-05-07,4,74.85,Online,45
1813,126,2110,2025-10-08,2,62.9,Online,71
1814,181,2110,2024-10-27,3,231.25,TV,345
1815,196,2110,2024-03-07,2,162.21,Online,41
1816,176,2110,2024-10-13,3,98.45,Online,52
1817,116,2111,2023-06-15,4,161.44,In-Store,103
1818,196,2111,2024-04-09,2,162.21,Social,194
1819,182,2111,2025-12-08,5,73.37,Online,75
1820,196,2111,2024-05-28,4,162.21,Online,46
1821,104,2111,2023-06-10,3,50.25,In-Store,103
1822,115,2111,2024-04-12,5,114.62,Social,192
1823,127,2111,2025-07-15,3,184.65,Online,67
1824,191,2111,2024-04-23,5,196.98,Online,43
1825,175,2111,2024-02-17,4,285.32,Email,260
1826,180,2111,2023-07-30,3,97.9,Social,181
1827,122,2111,2025-11-07,2,224.2,Social,220
1828,165,2111,2023-08-22,2,213.33,Online,32
1829,160,2112,2024-05-18,2,74.86,In-Store,120
1830,160,2112,2024-07-15,1,74.86,Online,48
1831,173,2112,2024-10-05,1,100.75,In-Store,127
1832,114,2112,2024-06-10,3,120.5,Social,196
1833,186,2112,2024-11-06,1,29.78,Online,54
1834,143,2112,2023-12-31,4,18.47,In-Store,112
1835,135,2113,2023-06-12,1,62.14,In-Store,103
1836,132,2113,2023-12-21,1,146.35,Online,37
1837,177,2113,2023-05-14,2,296.45,Online,26
1838,166,2113,2023-04-19,5,151.16,Online,24
1839,192,2113,2023-12-17,4,22.56,In-Store,112
1840,135,2113,2023-11-24,5,62.14,Social,186
1841,109,2113,2023-03-13,5,69.39,Online,22
1842,126,2113,2023-11-03,3,62.9,Online,34
1843,192,2113,2025-11-22,2,22.56,In-Store,148
1844,198,2113,2023-04-12,3,167.93,In-Store,100
1845,120,2113,2024-02-17,5,186.86,Online,40
1846,160,2113,2025-03-01,3,74.86,Online,59
1847,155,2114,2024-01-26,2,71.21,In-Store,113
1848,192,2114,2024-01-18,3,22.56,Online,39
1849,192,2114,2024-08-13,3,22.56,Online,49
1850,186,2114,2023-12-10,1,29.78,Online,36
1851,150,2114,2024-01-25,1,66.48,Online,39
1852,150,2115,2024-09-23,4,66.48,Online,51
1853,120,2115,2025-10-23,1,186.86,Online,72
1854,109,2115,2025-07-29,5,69.39,In-Store,143
1855,126,2115,2024-09-29,3,62.9,Online,52
1856,103,2115,2025-11-27,3,74.85,In-Store,149
1857,179,2115,2025-06-09,2,69.62,Online,66
1858,102,2115,2025-01-14,3,175.2,Online,58
1859,120,2115,2025-11-08,4,186.86,Online,73
1860,167,2115,2025-11-11,2,75.91,In-Store,147
1861,133,2115,2025-08-22,1,129.42,Social,215
1862,195,2115,2025-06-13,2,109.44,Online,66
1863,137,2115,2024-08-07,2,90.95,Online,49
1864,136,2115,2025-01-28,1,134.23,Online,58
1865,185,2115,2024-12-24,2,143.79,Online,57
1866,132,2115,2025-08-29,5,146.35,Online,68
1867,132,2115,2025-02-03,4,146.35,Online,59
1868,143,2115,2025-01-03,1,18.47,Online,57
1869,116,2115,2024-11-09,3,161.44,In-Store,128
1870,116,2115,2025-05-16,5,161.44,Email,285
1871,184,2115,2025-03-02,1,120.25,TV,351
1872,139,2115,2025-01-02,3,162.16,In-Store,131
1873,128,2115,2025-10-06,5,69.61,Online,71
1874,185,2115,2025-05-08,3,143.79,Social,212
1875,105,2115,2024-12-02,4,45.85,Online,56
1876,155,2115,2025-10-24,2,71.21,Online,72
1877,191,2115,2025-06-23,3,196.98,In-Store,141
1878,105,2115,2025-11-23,5,45.85,Online,74
1879,112,2115,2025-06-28,2,58.11,TV,356
1880,109,2115,2025-03-15,5,69.39,Online,60
1881,146,2115,2025-04-05,4,28.76,Social,211
1882,186,2115,2025-06-09,1,29.78,Online,66
1883,112,2115,2024-12-22,1,58.11,Online,57
1884,180,2115,2025-11-09,3,97.9,Online,72
1885,188,2116,2023-12-13,3,12.93,In-Store,111
1886,192,2116,2024-11-27,1,22.56,Online,55
1887,181,2116,2024-02-13,3,231.25,Online,40
1888,138,2116,2025-07-28,3,115.15,TV,358
1889,188,2116,2025-08-01,5,12.93,Social,215
1890,146,2116,2023-12-27,2,28.76,TV,330
1891,198,2116,2023-07-17,1,167.93,In-Store,105
1892,183,2116,2023-12-17,5,127.82,Online,36
1893,110,2116,2024-12-22,1,138.19,Online,57
1894,142,2116,2024-01-05,1,298.93,Online,38
1895,200,2116,2025-03-25,4,213.63,In-Store,136
1896,154,2116,2023-09-11,4,39.53,In-Store,106
1897,194,2116,2025-05-10,1,70.1,Email,286
1898,197,2116,2025-06-03,5,270.16,Online,65
1899,190,2116,2023-10-12,3,121.42,TV,326
1900,120,2116,2023-07-24,3,186.86,In-Store,105
1901,116,2116,2024-12-07,4,161.44,In-Store,130
1902,159,2116,2025-04-20,4,21.52,Online,63
1903,159,2116,2023-01-22,3,21.52,In-Store,96
1904,109,2116,2023-02-01,1,69.39,In-Store,97
1905,152,2116,2023-08-10,1,72.34,Online,32
1906,116,2116,2023-06-10,2,161.44,Online,28
1907,145,2117,2024-05-05,3,87.44,Online,45
1908,190,2117,2025-03-11,4,121.42,Online,60
1909,150,2117,2024-04-12,1,66.48,Online,43
1910,123,2117,2024-08-01,1,28.54,Online,49
1911,135,2117,2024-07-24,4,62.14,In-Store,123
1912,128,2117,2025-04-04,1,69.61,Social,210
1913,112,2117,2024-07-31,4,58.11,Online,49
1914,153,2117,2024-10-08,3,44.91,Online,52
1915,192,2117,2024-08-16,1,22.56,In-Store,124
1916,144,2117,2024-08-25,1,22.73,Online,50
1917,141,2117,2025-02-10,2,75.02,Online,59
1918,125,2117,2024-12-28,1,25.35,Online,57
1919,182,2117,2025-01-30,2,73.37,Email,281
1920,169,2117,2024-10-22,2,105.46,Online,53
1921,194,2117,2024-10-22,3,70.1,Online,53
1922,105,2118,2024-11-26,2,45.85,Online,55
1923,111,2118,2024-10-25,2,78.12,Online,53
1924,182,2118,2025-02-01,3,73.37,In-Store,134
1925,131,2118,2024-11-01,2,76.52,In-Store,128
1926,103,2118,2024-10-28,1,74.85,Online,53
1927,174,2118,2024-10-21,1,89.89,Online,53
1928,190,2118,2024-12-09,3,121.42,Online,56
1929,143,2119,2023-10-16,1,18.47,In-Store,109
1930,109,2119,2024-01-12,2,69.39,Online,39
1931,169,2119,2023-11-26,1,105.46,Online,36
1932,148,2119,2024-01-25,1,47.75,Online,39
1933,172,2119,2023-11-06,3,75.03,In-Store,110
1934,141,2119,2023-11-23,2,75.02,Online,36
1935,156,2119,2023-10-06,2,13.54,Online,33
1936,192,2120,2022-11-07,2,22.56,In-Store,93
1937,199,2120,2023-05-21,3,105.38,Online,25
1938,114,2120,2022-08-12,3,120.5,Social,162
1939,125,2120,2023-11-08,4,25.35,Online,35
1940,156,2120,2022-10-27,3,13.54,Online,16
1941,109,2120,2023-07-16,4,69.39,In-Store,105
1942,114,2120,2023-01-08,4,120.5,Online,19
1943,137,2121,2024-05-04,4,90.95,Social,195
1944,172,2121,2024-01-05,2,75.03,Online,38
1945,194,2121,2023-06-04,3,70.1,Social,178
1946,169,2121,2023-11-16,2,105.46,Social,186
1947,109,2121,2023-12-18,3,69.39,Online,36
1948,106,2121,2024-11-17,1,41.44,In-Store,128
1949,112,2121,2024-10-10,2,58.11,In-Store,127
1950,109,2121,2023-07-29,3,69.39,Online,30
1951,117,2122,2022-05-20,2,214.01,Social,159
1952,162,2122,2023-06-21,4,23.29,In-Store,104
1953,103,2122,2024-11-17,5,74.85,In-Store,129
1954,178,2122,2025-01-25,5,58.92,Online,58
1955,147,2122,2023-09-15,1,193.11,Social,183
1956,170,2122,2022-06-27,1,124.94,Email,231
1957,170,2122,2022-04-25,4,124.94,In-Store,84
1958,108,2122,2023-03-17,3,127.37,Online,22
1959,181,2122,2023-05-20,3,231.25,Online,25
1960,177,2122,2024-08-27,3,296.45,In-Store,124
1961,197,2122,2022-12-26,3,270.16,Online,19
1962,196,2122,2023-06-18,1,162.21,Social,179
1963,161,2122,2024-12-25,1,233.25,Online,56
1964,135,2122,2023-08-18,5,62.14,In-Store,106
1965,187,2123,2023-06-08,4,95.73,Online,28
1966,140,2123,2025-04-23,1,139.7,Online,63
1967,142,2123,2024-06-05,4,298.93,Online,46
1968,170,2123,2024-09-03,1,124.94,In-Store,124
1969,130,2123,2023-06-30,3,117.61,In-Store,104
1970,124,2123,2025-05-21,3,174.26,Online,65
1971,117,2123,2024-02-18,2,214.01,Online,40
1972,103,2123,2024-08-16,1,74.85,Social,200
1973,193,2123,2025-09-17,5,28.68,TV,361
1974,106,2123,2024-09-27,1,41.44,Online,52
1975,184,2123,2023-08-14,4,120.25,Social,182
1976,121,2123,2024-11-23,3,126.42,In-Store,129
1977,183,2123,2024-11-19,3,127.82,Online,54
1978,189,2123,2024-12-30,4,47.31,TV,349
1979,121,2123,2025-07-09,4,126.42,In-Store,141
1980,154,2123,2024-07-06,4,39.53,Online,47
1981,148,2123,2024-01-30,3,47.75,Email,260
1982,147,2123,2025-03-06,5,193.11,Social,209
1983,197,2123,2023-10-31,3,270.16,Online,35
1984,161,2123,2025-10-12,2,233.25,In-Store,146
1985,139,2124,2023-11-16,5,162.16,Online,35
1986,110,2124,2024-02-19,4,138.19,Online,40
1987,189,2124,2025-05-01,5,47.31,Online,64
1988,185,2124,2025-11-23,1,143.79,Online,74
1989,159,2124,2023-11-27,3,21.52,Online,36
1990,160,2124,2024-10-21,3,74.86,Online,53
1991,180,2124,2025-03-12,4,97.9,Online,60
1992,132,2124,2024-12-13,1,146.35,Online,56
1993,108,2124,2025-07-11,2,127.37,In-Store,142
1994,176,2124,2025-10-23,4,98.45,Online,72
1995,186,2124,2023-05-21,3,29.78,Online,26
1996,200,2124,2025-04-04,2,213.63,Online,62
1997,145,2124,2023-07-10,2,87.44,Online,29
1998,121,2124,2023-02-26,2,126.42,Online,22
1999,161,2124,2023-05-20,4,233.25,TV,320
2000,104,2124,2025-05-07,4,50.25,Online,63
2001,147,2124,2024-08-30,3,193.11,Online,50
2002,199,2124,2025-05-20,4,105.38,In-Store,139
2003,128,2124,2023-03-20,1,69.61,Online,22
2004,200,2124,2024-12-13,4,213.63,Social,205
2005,120,2124,2025-02-17,1,186.86,Online,59
2006,173,2125,2024-10-08,4,100.75,TV,344
2007,151,2125,2024-12-07,4,170.44,In-Store,131
2008,130,2125,2023-04-16,5,117.61,Online,24
2009,114,2125,2024-03-06,1,120.5,Online,41
2010,165,2125,2024-09-10,4,213.33,Online,51
2011,121,2125,2024-07-16,4,126.42,Online,48
2012,129,2125,2025-02-07,2,269.37,In-Store,134
2013,172,2125,2022-12-17,4,75.03,Online,19
2014,186,2125,2023-10-27,5,29.78,Online,35
2015,170,2125,2025-10-22,1,124.94,Online,72
2016,186,2125,2023-06-18,4,29.78,Online,28
2017,147,2125,2025-05-03,2,193.11,Online,64
2018,101,2125,2024-08-29,2,116.4,TV,341
2019,168,2125,2023-03-27,4,151.07,Online,22
2020,151,2125,2024-12-22,2,170.44,In-Store,131
2021,196,2125,2023-01-18,2,162.21,Online,19
2022,108,2125,2025-07-27,4,127.37,Social,214
2023,139,2125,2023-06-15,2,162.16,Online,28
2024,198,2125,2025-12-16,4,167.93,Online,76
2025,197,2125,2025-03-19,5,270.16,Social,210
2026,153,2125,2024-11-13,1,44.91,Online,54
2027,127,2125,2022-12-28,5,184.65,In-Store,96
2028,166,2125,2023-03-07,3,151.16,Social,173
2029,169,2125,2024-10-22,5,105.46,Email,274
2030,178,2126,2023-09-02,2,58.92,Online,32
2031,189,2126,2024-05-18,2,47.31,Online,46
2032,133,2126,2024-12-01,2,129.42,In-Store,130
2033,163,2126,2024-02-09,4,115.65,In-Store,114
2034,186,2126,2023-10-27,3,29.78,In-Store,108
2035,101,2126,2024-09-26,4,116.4,Online,52
2036,108,2126,2024-05-14,2,127.37,In-Store,120
2037,173,2126,2023-11-10,1,100.75,In-Store,110
2038,181,2127,2023-09-17,4,231.25,Online,33
2039,148,2127,2023-03-22,1,47.75,Online,23
2040,148,2127,2024-05-17,1,47.75,Online,46
2041,140,2127,2023-08-27,2,139.7,Social,183
2042,127,2127,2024-01-31,4,184.65,Online,39
2043,185,2127,2024-02-01,4,143.79,In-Store,114
2044,184,2127,2025-12-02,1,120.25,Online,74
2045,186,2127,2023-08-07,2,29.78,Social,182
2046,147,2127,2023-04-08,1,193.11,In-Store,100
2047,124,2127,2024-04-08,4,174.26,Social,192
2048,131,2127,2024-11-29,3,76.52,Online,55
2049,181,2127,2025-04-22,3,231.25,In-Store,138
2050,140,2127,2023-01-15,3,139.7,Online,19
2051,151,2127,2024-02-23,2,170.44,Online,40
2052,111,2127,2025-09-28,2,78.12,Online,70
2053,190,2127,2025-10-22,1,121.42,Online,71
2054,181,2127,2023-01-22,5,231.25,Online,20
2055,124,2127,2023-09-14,1,174.26,Online,33
2056,102,2127,2025-02-02,3,175.2,Online,59
2057,137,2127,2025-11-20,3,90.95,Social,221
2058,163,2128,2024-12-17,4,115.65,Online,57
2059,159,2128,2024-09-19,2,21.52,Online,51
2060,187,2128,2024-11-24,1,95.73,In-Store,129
2061,156,2128,2024-08-26,3,13.54,Online,49
2062,105,2128,2024-10-15,1,45.85,Online,52
2063,189,2128,2024-10-11,3,47.31,Email,275
2064,134,2128,2024-07-04,3,113.57,In-Store,121
2065,179,2128,2025-02-28,2,69.62,Online,59
2066,111,2128,2024-12-16,3,78.12,Email,279
2067,113,2128,2024-06-24,2,122.3,Online,47
2068,152,2128,2024-12-13,3,72.34,Online,56
2069,123,2128,2024-09-21,3,28.54,Online,51
2070,162,2128,2024-09-29,4,23.29,Online,51
2071,195,2129,2024-03-25,3,109.44,In-Store,118
2072,145,2129,2024-04-12,3,87.44,Social,192
2073,149,2129,2024-05-04,1,64.92,Social,195
2074,134,2129,2024-04-28,3,113.57,Online,44
2075,158,2129,2024-09-17,3,132.56,In-Store,126
2076,190,2129,2024-07-21,3,121.42,Online,48
2077,106,2129,2024-05-05,2,41.44,Online,45
2078,163,2129,2024-05-29,2,115.65,In-Store,120
2079,112,2130,2024-10-30,2,58.11,In-Store,128
2080,116,2130,2025-10-15,2,161.44,Social,218
2081,113,2130,2025-05-28,4,122.3,Online,65
2082,136,2130,2024-10-09,4,134.23,Online,52
2083,122,2130,2024-06-03,1,224.2,Online,47
2084,112,2130,2025-01-25,4,58.11,Online,59
2085,194,2130,2024-07-17,3,70.1,Email,269
2086,133,2130,2025-04-15,5,129.42,In-Store,137
2087,167,2130,2024-10-15,4,75.91,Online,53
2088,133,2130,2024-02-27,4,129.42,In-Store,115
2089,173,2130,2025-05-07,3,100.75,Online,64
2090,132,2130,2024-07-09,1,146.35,Online,48
2091,118,2130,2024-03-17,5,128.58,Online,42
2092,108,2130,2024-05-15,4,127.37,Online,46
2093,167,2130,2025-11-12,1,75.91,Online,73
2094,166,2131,2024-12-29,2,151.16,Online,56
2095,114,2131,2025-12-14,3,120.5,Email,294
2096,131,2131,2025-03-18,2,76.52,Online,60
2097,133,2131,2025-11-09,2,129.42,Online,72
2098,120,2131,2025-04-17,5,186.86,Online,62
2099,120,2131,2024-09-01,5,186.86,TV,343
2100,154,2131,2024-12-22,1,39.53,Online,57
2101,127,2131,2025-05-11,4,184.65,In-Store,139
2102,135,2131,2024-09-14,3,62.14,Online,51
2103,111,2131,2024-11-20,4,78.12,In-Store,129
2104,159,2131,2025-11-25,4,21.52,Online,75
2105,152,2131,2024-07-01,4,72.34,In-Store,122
2106,127,2131,2025-06-17,4,184.65,Social,213
2107,157,2131,2025-04-14,3,140.43,Online,62
2108,154,2131,2025-08-06,5,39.53,Online,68
2109,104,2131,2024-04-11,5,50.25,Online,43
2110,184,2131,2025-06-16,3,120.25,Online,66
2111,173,2131,2024-06-08,4,100.75,Online,46
2112,133,2131,2025-05-08,3,129.42,Online,63
2113,200,2131,2024-12-26,3,213.63,Social,206
2114,170,2131,2025-04-13,4,124.94,TV,352
2115,147,2131,2025-10-18,1,193.11,Online,71
2116,148,2131,2024-04-12,3,47.75,Online,43
2117,164,2131,2024-04-10,4,91.03,Email,263
2118,116,2131,2024-06-20,3,161.44,Online,47
2119,101,2131,2025-03-31,3,116.4,Online,61
2120,151,2131,2024-09-09,5,170.44,In-Store,125
2121,132,2131,2025-11-24,2,146.35,Social,220
2122,129,2131,2025-04-15,2,269.37,Online,62
2123,122,2131,2024-08-30,5,224.2,Online,51
2124,141,2131,2024-06-10,3,75.02,Online,47
2125,185,2131,2025-01-15,4,143.79,Online,58
2126,200,2131,2024-09-27,3,213.63,Online,52
2127,134,2132,2024-12-20,1,113.57,In-Store,131
2128,154,2132,2024-12-07,3,39.53,In-Store,130
2129,114,2132,2024-10-21,3,120.5,Online,53
2130,181,2133,2025-02-28,2,231.25,Online,59
2131,171,2133,2024-07-10,1,117.28,Online,48
2132,129,2133,2024-04-04,2,269.37,Online,43
2133,191,2133,2025-04-09,3,196.98,In-Store,137
2134,118,2133,2024-05-27,2,128.58,Online,46
2135,170,2133,2023-12-31,2,124.94,In-Store,111
2136,117,2133,2025-05-31,5,214.01,Online,65
2137,181,2133,2024-02-19,2,231.25,Online,40
2138,153,2133,2024-05-30,2,44.91,Social,195
2139,119,2133,2025-01-02,3,193.28,Online,58
2140,191,2133,2025-04-01,1,196.98,In-Store,136
2141,169,2133,2024-06-05,1,105.46,Online,46
2142,190,2133,2025-01-12,3,121.42,Online,58
2143,135,2133,2025-05-07,4,62.14,In-Store,138
2144,177,2133,2025-02-08,4,296.45,TV,350
2145,106,2133,2025-06-07,5,41.44,In-Store,140
2146,105,2133,2025-02-09,5,45.85,Email,281
