Sale_ID,Product_ID,Customer_ID,Date,Quantity,Sale_Price,Channel,Campaign_ID,Revenue
3226,163,2202,2023-02-17,2,115.65,Online,21,231.3
3227,191,2203,2023-05-09,2,196.98,In-Store,101,393.96
3228,165,2203,2025-11-21,2,213.33,In-Store,147,426.66
3229,177,2203,2023-09-22,2,296.45,Online,33,592.9
3230,158,2203,2022-12-09,4,132.56,TV,313,530.24
3231,161,2203,2023-08-17,5,233.25,In-Store,106,1166.25
3232,168,2203,2022-10-24,3,151.07,In-Store,91,453.21
3233,124,2203,2023-07-17,2,174.26,In-Store,105,348.52
3234,158,2203,2022-07-07,2,132.56,TV,306,265.12
3235,104,2203,2023-12-30,2,50.25,Online,38,100.5
3236,119,2203,2023-03-06,4,193.28,Online,21,773.12
3237,132,2203,2023-02-26,1,146.35,Online,21,146.35
3238,183,2203,2023-07-13,2,127.82,Online,29,255.64
3239,158,2203,2024-10-13,1,132.56,Online,52,132.56
3240,175,2203,2024-08-29,1,285.32,Online,49,285.32
3241,200,2203,2025-10-11,4,213.63,Online,70,854.52
3242,125,2203,2024-06-08,5,25.35,Online,46,126.75
3243,117,2203,2025-06-15,1,214.01,In-Store,141,214.01
3244,184,2203,2023-05-08,1,120.25,Online,25,120.25
3245,169,2203,2022-11-09,4,105.46,Social,167,421.84
3246,134,2203,2022-09-02,2,113.57,In-Store,90,227.14
3247,191,2203,2025-06-02,1,196.98,Online,66,196.98
3248,104,2203,2025-06-23,1,50.25,In-Store,141,50.25
3249,122,2203,2024-08-21,5,224.2,Online,49,1121.0
3250,190,2203,2023-07-31,4,121.42,Online,30,485.68
3251,102,2203,2025-04-02,4,175.2,In-Store,136,700.8
3252,114,2204,2024-09-10,4,120.5,Social,201,482.0
3253,141,2204,2024-05-31,4,75.02,Online,46,300.08
3254,103,2204,2024-05-22,1,74.85,Online,46,74.85
3255,144,2204,2024-11-20,4,22.73,Email,277,90.92
3256,190,2204,2024-10-05,1,121.42,In-Store,126,121.42
3257,186,2204,2023-12-06,4,29.78,Online,37,119.12
3258,196,2205,2025-09-03,3,162.21,Online,70,486.63
3259,129,2205,2024-11-28,4,269.37,Online,56,1077.48
3260,101,2205,2025-02-18,5,116.4,In-Store,135,582.0
3261,158,2205,2025-11-12,4,132.56,Online,74,530.24
3262,177,2205,2025-04-13,4,296.45,Online,61,1185.8
3263,122,2205,2025-02-15,2,224.2,Online,59,448.4
3264,198,2205,2025-06-20,1,167.93,Online,66,167.93
3265,122,2205,2025-01-24,4,224.2,In-Store,134,896.8
3266,117,2205,2025-11-23,5,214.01,In-Store,148,1070.05
3267,170,2205,2025-03-26,1,124.94,In-Store,136,124.94
3268,190,2205,2025-07-30,1,121.42,Online,67,121.42
3269,125,2205,2025-07-20,5,25.35,TV,357,126.75
3270,120,2206,2025-02-10,2,186.86,In-Store,134,373.72
3271,200,2206,2023-04-21,5,213.63,In-Store,101,1068.15
3272,119,2206,2024-04-21,5,193.28,Online,43,966.4
3273,149,2206,2024-03-03,3,64.92,Email,261,194.76
3274,185,2206,2023-11-16,1,143.79,Online,35,143.79
3275,127,2206,2024-02-25,3,184.65,Email,260,553.95
3276,186,2206,2023-01-09,2,29.78,Online,19,59.56
3277,130,2206,2024-11-17,5,117.61,Online,55,588.05
3278,115,2206,2022-12-26,3,114.62,Online,19,343.86
3279,158,2206,2025-06-12,4,132.56,Email,286,530.24
3280,182,2206,2025-12-27,4,73.37,Online,76,293.48
3281,134,2206,2025-05-15,3,113.57,In-Store,139,340.71
3282,105,2206,2024-09-16,3,45.85,TV,344,137.55
3283,189,2206,2025-04-11,4,47.31,TV,353,189.24
3284,191,2206,2024-05-06,5,196.98,In-Store,119,984.9
3285,165,2206,2024-12-20,1,213.33,Online,56,213.33
3286,120,2206,2024-05-26,2,186.86,Online,46,373.72
3287,165,2206,2024-11-25,1,213.33,In-Store,130,213.33
3288,165,2206,2024-07-18,3,213.33,Online,48,639.99
3289,106,2206,2025-01-24,3,41.44,In-Store,133,124.32
3290,130,2206,2024-11-28,4,117.61,Online,55,470.44
3291,197,2206,2025-05-01,2,270.16,Online,64,540.32
3292,114,2207,2023-08-02,3,120.5,Online,30,361.5
3293,169,2207,2023-02-25,3,105.46,In-Store,98,316.38
3294,192,2207,2023-07-25,1,22.56,Online,30,22.56
3295,141,2207,2023-11-27,4,75.02,Online,36,300.08
3296,188,2207,2023-07-06,3,12.93,Online,29,38.79
3297,131,2207,2023-10-12,3,76.52,In-Store,108,229.56
3298,136,2207,2024-02-27,2,134.23,Online,40,268.46
3299,188,2207,2023-04-11,2,12.93,Email,244,25.86
3300,107,2207,2024-06-12,1,110.76,Online,47,110.76
3301,170,2207,2023-08-06,3,124.94,Social,182,374.82
3302,140,2208,2025-11-26,5,139.7,Online,75,698.5
3303,144,2208,2025-09-09,2,22.73,Online,69,45.46
3304,159,2208,2025-09-21,1,21.52,Online,70,21.52
3305,163,2208,2025-09-24,4,115.65,Email,291,462.6
3306,164,2208,2025-12-02,2,91.03,Online,75,182.06
3307,166,2208,2024-12-08,5,151.16,Online,56,755.8
3308,127,2208,2025-07-20,2,184.65,Online,67,369.3
3309,188,2208,2025-11-29,3,12.93,In-Store,148,38.79
3310,147,2208,2025-01-06,5,193.11,In-Store,132,965.5500000000001
3311,200,2208,2025-02-17,4,213.63,Online,59,854.52
3312,133,2208,2025-06-19,2,129.42,Social,213,258.84
3313,188,2209,2024-01-06,3,12.93,Online,37,38.79
3314,138,2209,2023-11-23,3,115.15,Online,36,345.45000000000005
3315,126,2209,2023-12-26,2,62.9,Social,189,125.8
3316,178,2209,2024-01-30,1,58.92,Online,39,58.92
3317,114,2209,2023-12-20,2,120.5,Online,37,241.0
3318,159,2209,2024-07-22,1,21.52,In-Store,123,21.52
3319,164,2209,2024-04-19,2,91.03,In-Store,119,182.06
3320,160,2209,2023-12-02,2,74.86,Online,36,149.72
3321,152,2209,2024-04-04,2,72.34,Online,43,144.68
3322,138,2210,2024-08-21,1,115.15,Email,272,115.15
3323,146,2210,2025-06-19,4,28.76,Email,287,115.04
3324,161,2210,2024-08-22,3,233.25,Online,50,699.75
3325,147,2210,2025-12-02,1,193.11,Online,74,193.11
3326,114,2210,2024-11-21,2,120.5,In-Store,130,241.0
3327,177,2210,2024-08-25,3,296.45,Online,50,889.3499999999999
3328,132,2210,2025-01-04,1,146.35,In-Store,132,146.35
3329,113,2210,2025-02-06,1,122.3,In-Store,134,122.3
3330,134,2210,2025-01-27,5,113.57,Social,207,567.8499999999999
3331,159,2210,2024-09-15,2,21.52,Email,274,43.04
3332,198,2210,2025-01-08,4,167.93,In-Store,132,671.72
3333,151,2210,2025-06-13,5,170.44,In-Store,139,852.2
3334,130,2210,2024-12-16,1,117.61,In-Store,130,117.61
3335,123,2210,2024-12-26,4,28.54,In-Store,132,114.16
3336,175,2210,2025-06-06,3,285.32,TV,355,855.96
3337,124,2210,2025-06-14,2,174.26,Email,286,348.52
3338,151,2210,2024-11-17,4,170.44,Online,55,681.76
3339,192,2210,2024-12-30,5,22.56,In-Store,132,112.8
3340,147,2210,2024-06-20,4,193.11,In-Store,121,772.44
3341,152,2211,2023-07-24,2,72.34,Online,30,144.68
3342,123,2211,2024-09-08,5,28.54,Online,51,142.7
3343,174,2211,2022-07-06,1,89.89,Email,232,89.89
3344,183,2211,2025-05-28,1,127.82,Online,65,127.82
3345,140,2211,2024-06-30,1,139.7,In-Store,121,139.7
3346,119,2211,2023-03-16,2,193.28,Online,22,386.56
3347,175,2211,2022-11-14,1,285.32,Online,17,285.32
3348,189,2211,2022-11-16,5,47.31,Online,17,236.55
3349,127,2211,2025-06-12,2,184.65,In-Store,139,369.3
3350,123,2211,2025-01-29,4,28.54,Email,281,114.16
3351,172,2211,2023-10-14,3,75.03,In-Store,108,225.09
3352,175,2211,2024-12-30,4,285.32,In-Store,132,1141.28
3353,129,2211,2023-01-19,2,269.37,TV,315,538.74
3354,161,2211,2023-03-04,2,233.25,Email,242,466.5
3355,139,2211,2025-03-02,1,162.16,In-Store,135,162.16
3356,139,2211,2023-12-15,2,162.16,Online,36,324.32
3357,165,2211,2025-06-28,2,213.33,Online,67,426.66
3358,183,2211,2024-04-19,4,127.82,Online,44,511.28
3359,194,2211,2025-10-12,3,70.1,Online,71,210.29999999999998
3360,124,2211,2025-12-29,4,174.26,Online,77,697.04
3361,107,2211,2025-11-17,4,110.76,Social,220,443.04
3362,139,2211,2023-09-09,1,162.16,Online,32,162.16
3363,156,2211,2023-11-03,4,13.54,Online,34,54.16
3364,134,2212,2024-07-20,3,113.57,Online,48,340.71
3365,107,2212,2025-05-22,5,110.76,Online,65,553.8000000000001
3366,181,2212,2024-07-27,1,231.25,Online,48,231.25
3367,139,2212,2025-08-12,1,162.16,Online,69,162.16
3368,179,2212,2025-05-03,2,69.62,In-Store,138,139.24
3369,119,2212,2025-11-10,4,193.28,Online,74,773.12
3370,108,2212,2025-04-23,1,127.37,Online,63,127.37
3371,183,2212,2025-03-28,2,127.82,Email,283,255.64
3372,131,2212,2024-09-20,4,76.52,TV,344,306.08
3373,129,2212,2025-04-14,5,269.37,In-Store,137,1346.85
3374,136,2212,2025-06-29,3,134.23,Online,66,402.68999999999994
3375,107,2212,2024-10-15,4,110.76,In-Store,127,443.04
3376,157,2212,2025-02-15,4,140.43,Online,59,561.72
3377,188,2212,2025-07-15,1,12.93,Online,67,12.93
3378,129,2212,2024-07-14,1,269.37,Online,48,269.37
3379,136,2212,2025-10-02,1,134.23,Online,70,134.23
3380,113,2212,2025-12-04,1,122.3,Online,75,122.3
3381,200,2212,2024-09-27,5,213.63,Online,52,1068.15
3382,150,2212,2025-09-27,5,66.48,Online,71,332.40000000000003
3383,179,2212,2025-10-21,5,69.62,TV,362,348.1
3384,181,2212,2025-11-11,2,231.25,Online,72,462.5
3385,116,2212,2025-11-21,5,161.44,TV,365,807.2
3386,121,2212,2025-01-19,4,126.42,In-Store,133,505.68
3387,140,2212,2024-08-11,3,139.7,In-Store,123,419.09999999999997
3388,181,2212,2025-11-12,4,231.25,Online,74,925.0
3389,121,2212,2025-02-11,5,126.42,Email,281,632.1
3390,108,2212,2025-05-26,5,127.37,Online,65,636.85
3391,118,2212,2025-08-09,2,128.58,Online,68,257.16
3392,171,2212,2025-12-20,5,117.28,In-Store,149,586.4
3393,104,2213,2024-01-02,1,50.25,Online,37,50.25
3394,160,2213,2023-10-11,2,74.86,Online,34,149.72
3395,156,2213,2023-02-11,1,13.54,Online,20,13.54
3396,125,2214,2024-03-09,4,25.35,Online,41,101.4
3397,197,2214,2023-10-26,4,270.16,In-Store,108,1080.64
3398,198,2214,2023-10-28,1,167.93,Online,34,167.93
3399,188,2214,2024-08-03,4,12.93,Online,49,51.72
3400,177,2214,2023-12-19,4,296.45,Online,36,1185.8
3401,144,2214,2023-11-25,5,22.73,Online,36,113.65
3402,159,2214,2023-12-19,1,21.52,Online,36,21.52
3403,161,2214,2023-05-12,3,233.25,Online,26,699.75
3404,161,2214,2022-06-03,3,233.25,Online,6,699.75
3405,102,2214,2024-07-05,3,175.2,In-Store,122,525.5999999999999
3406,185,2214,2024-11-13,5,143.79,In-Store,129,718.9499999999999
3407,112,2214,2023-10-04,5,58.11,Online,33,290.55
3408,129,2214,2024-11-01,1,269.37,Social,203,269.37
3409,164,2214,2025-05-27,2,91.03,In-Store,139,182.06
3410,157,2214,2024-05-12,2,140.43,Online,46,280.86
3411,130,2214,2024-04-23,1,117.61,Online,43,117.61
3412,112,2215,2024-11-22,4,58.11,Online,55,232.44
3413,163,2215,2024-12-15,2,115.65,TV,347,231.3
3414,170,2215,2025-11-11,3,124.94,Email,293,374.82
3415,167,2215,2025-07-15,5,75.91,In-Store,142,379.54999999999995
3416,114,2215,2025-07-11,3,120.5,Online,67,361.5
3417,120,2215,2025-04-11,3,186.86,In-Store,137,560.58
3418,145,2215,2025-11-22,3,87.44,In-Store,148,262.32
3419,157,2215,2025-02-05,1,140.43,In-Store,134,140.43
3420,140,2215,2025-02-04,4,139.7,In-Store,134,558.8
3421,112,2215,2025-07-06,5,58.11,Online,67,290.55
3422,174,2215,2025-08-28,3,89.89,Online,69,269.67
3423,140,2215,2025-04-19,5,139.7,Social,211,698.5
3424,103,2215,2025-11-24,1,74.85,Online,75,74.85
3425,172,2215,2025-08-13,5,75.03,Online,69,375.15
3426,181,2215,2024-12-24,3,231.25,Online,56,693.75
3427,180,2215,2024-11-05,4,97.9,In-Store,128,391.6
3428,112,2215,2024-12-21,5,58.11,In-Store,131,290.55
3429,144,2215,2025-11-26,3,22.73,Online,74,68.19
3430,157,2215,2024-11-20,1,140.43,TV,346,140.43
3431,145,2215,2025-09-25,2,87.44,Online,70,174.88
3432,132,2215,2024-11-28,4,146.35,In-Store,130,585.4
3433,116,2215,2025-05-04,5,161.44,Online,63,807.2
3434,125,2216,2024-02-29,3,25.35,In-Store,114,76.05000000000001
3435,143,2216,2024-03-02,2,18.47,Online,41,36.94
3436,111,2216,2024-03-27,3,78.12,Online,43,234.36
3437,162,2216,2024-03-04,1,23.29,Online,41,23.29
3438,112,2216,2024-05-23,1,58.11,Online,46,58.11
3439,111,2216,2024-07-31,2,78.12,In-Store,123,156.24
3440,115,2217,2024-04-20,4,114.62,Email,264,458.48
3441,176,2217,2024-08-09,2,98.45,In-Store,123,196.9
3442,155,2217,2023-11-06,2,71.21,In-Store,110,142.42
3443,114,2217,2023-10-22,1,120.5,Online,34,120.5
3444,109,2217,2023-11-06,3,69.39,Online,35,208.17000000000002
3445,160,2217,2023-09-16,1,74.86,Online,33,74.86
3446,179,2217,2023-08-04,4,69.62,Online,31,278.48
3447,162,2217,2024-01-23,4,23.29,Social,190,93.16
3448,111,2217,2024-07-22,4,78.12,Online,48,312.48
3449,123,2217,2024-03-05,3,28.54,In-Store,116,85.62
3450,148,2217,2024-02-20,4,47.75,TV,333,191.0
3451,137,2217,2024-11-21,4,90.95,TV,346,363.8
3452,146,2218,2024-07-30,3,28.76,In-Store,123,86.28
3453,174,2218,2024-03-27,1,89.89,Online,42,89.89
3454,115,2218,2024-09-12,2,114.62,In-Store,125,229.24
3455,104,2218,2024-03-29,1,50.25,Online,43,50.25
3456,159,2218,2024-06-15,2,21.52,Online,47,43.04
3457,133,2219,2023-03-16,1,129.42,Online,22,129.42
3458,111,2219,2023-07-30,3,78.12,Online,30,234.36
3459,141,2219,2023-05-28,2,75.02,Online,26,150.04
3460,170,2219,2023-06-22,2,124.94,Online,28,249.88
3461,105,2219,2024-02-23,4,45.85,Online,41,183.4
3462,125,2219,2022-11-05,2,25.35,Online,16,50.7
3463,141,2219,2023-09-21,2,75.02,Online,33,150.04
3464,122,2220,2024-05-12,2,224.2,In-Store,119,448.4
3465,161,2220,2023-11-26,4,233.25,In-Store,111,933.0
3466,105,2220,2025-01-05,4,45.85,In-Store,132,183.4
3467,130,2220,2025-05-13,1,117.61,In-Store,139,117.61
3468,170,2220,2025-09-03,2,124.94,In-Store,144,249.88
3469,197,2220,2024-08-20,5,270.16,TV,341,1350.8000000000002
3470,109,2220,2024-04-11,1,69.39,In-Store,119,69.39
3471,105,2220,2025-03-19,3,45.85,Online,60,137.55
3472,165,2220,2024-08-02,1,213.33,Online,49,213.33
3473,177,2220,2024-09-28,2,296.45,Online,51,592.9
3474,156,2220,2024-11-16,2,13.54,Online,54,27.08
3475,138,2220,2025-06-01,3,115.15,Online,65,345.45000000000005
3476,190,2220,2024-10-18,3,121.42,In-Store,127,364.26
3477,160,2220,2025-12-17,2,74.86,Online,76,149.72
3478,101,2220,2024-03-22,2,116.4,In-Store,117,232.8
3479,181,2220,2024-07-03,1,231.25,Online,48,231.25
3480,128,2220,2024-12-21,1,69.61,Online,57,69.61
3481,119,2220,2023-11-17,2,193.28,Online,35,386.56
3482,154,2221,2024-01-24,4,39.53,Online,39,158.12
3483,167,2221,2023-11-12,1,75.91,In-Store,110,75.91
3484,136,2221,2023-07-16,4,134.23,In-Store,105,536.92
3485,174,2221,2024-09-10,3,89.89,Email,273,269.67
3486,160,2221,2025-01-10,1,74.86,Online,58,74.86
3487,164,2221,2024-05-23,4,91.03,Online,46,364.12
3488,103,2221,2023-10-02,4,74.85,In-Store,108,299.4
3489,155,2221,2023-07-19,3,71.21,In-Store,104,213.63
3490,173,2221,2023-09-09,3,100.75,Online,33,302.25
3491,154,2221,2024-02-10,1,39.53,Online,40,39.53
3492,190,2221,2023-08-28,3,121.42,Online,32,364.26
3493,183,2221,2024-04-02,1,127.82,Email,263,127.82
3494,144,2221,2024-06-06,2,22.73,Email,267,45.46
3495,155,2221,2024-12-05,3,71.21,Social,205,213.63
3496,192,2221,2023-10-23,2,22.56,Online,34,45.12
3497,111,2221,2025-01-13,2,78.12,Online,58,156.24
3498,113,2221,2023-09-29,2,122.3,Online,33,244.6
3499,164,2221,2024-01-22,3,91.03,Online,39,273.09000000000003
3500,125,2221,2024-02-15,1,25.35,Online,40,25.35
3501,173,2222,2023-05-16,2,100.75,Online,26,201.5
3502,139,2222,2024-07-19,4,162.16,Email,268,648.64
3503,186,2222,2023-11-28,5,29.78,Online,36,148.9
3504,195,2222,2023-01-10,4,109.44,In-Store,96,437.76
3505,124,2222,2025-03-26,3,174.26,Online,61,522.78
3506,126,2222,2025-12-11,5,62.9,Email,295,314.5
3507,138,2222,2023-06-25,1,115.15,Online,28,115.15
3508,140,2222,2025-06-29,4,139.7,Online,67,558.8
3509,159,2222,2025-01-31,3,21.52,Online,59,64.56
3510,158,2222,2022-10-25,3,132.56,In-Store,92,397.68
3511,134,2222,2025-09-25,3,113.57,Online,70,340.71
3512,108,2222,2025-06-13,3,127.37,Email,287,382.11
3513,167,2222,2023-04-13,4,75.91,Online,24,303.64
3514,135,2222,2023-07-05,1,62.14,In-Store,103,62.14
3515,113,2222,2023-01-06,1,122.3,TV,314,122.3
3516,172,2222,2023-02-15,5,75.03,Online,20,375.15
3517,145,2222,2024-05-25,5,87.44,Online,46,437.2
3518,117,2222,2025-11-24,1,214.01,Online,74,214.01
3519,133,2222,2022-09-25,4,129.42,Online,13,517.68
3520,143,2222,2022-08-28,2,18.47,In-Store,89,36.94
3521,185,2222,2024-06-06,5,143.79,In-Store,121,718.9499999999999
3522,120,2222,2024-06-11,3,186.86,In-Store,120,560.58
3523,168,2222,2023-01-26,2,151.07,Online,20,302.14
3524,147,2223,2025-04-14,2,193.11,Online,62,386.22
3525,116,2223,2025-06-21,1,161.44,Online,66,161.44
3526,124,2223,2025-01-03,1,174.26,Online,57,174.26
3527,132,2223,2025-04-02,3,146.35,In-Store,137,439.04999999999995
3528,161,2223,2025-04-08,2,233.25,Email,283,466.5
3529,128,2223,2024-03-14,2,69.61,Online,42,139.22
3530,118,2223,2025-01-03,4,128.58,Social,206,514.32
3531,119,2223,2024-03-31,5,193.28,Online,42,966.4
3532,111,2223,2025-11-16,3,78.12,Online,73,234.36
3533,129,2223,2025-07-01,2,269.37,Online,67,538.74
3534,110,2223,2025-03-31,4,138.19,In-Store,137,552.76
3535,168,2223,2025-03-05,3,151.07,Online,60,453.21
3536,177,2223,2025-06-14,5,296.45,In-Store,140,1482.25
3537,157,2223,2024-09-15,2,140.43,Online,51,280.86
3538,161,2223,2025-11-15,4,233.25,Online,74,933.0
3539,126,2223,2024-09-18,4,62.9,Online,51,251.6
3540,181,2223,2024-09-03,3,231.25,In-Store,125,693.75
3541,141,2223,2024-03-30,4,75.02,Online,42,300.08
3542,136,2223,2024-06-06,5,134.23,Online,46,671.15
3543,106,2223,2025-03-25,2,41.44,Online,60,82.88
3544,183,2223,2024-12-30,3,127.82,Email,280,383.46
3545,108,2223,2025-05-07,2,127.37,In-Store,138,254.74
3546,109,2223,2025-01-30,5,69.39,Online,58,346.95
3547,165,2223,2025-06-02,2,213.33,In-Store,139,426.66
3548,144,2223,2024-09-05,3,22.73,In-Store,124,68.19
3549,175,2223,2024-09-13,4,285.32,Online,51,1141.28
3550,143,2223,2024-12-03,1,18.47,In-Store,130,18.47
3551,108,2223,2025-09-28,2,127.37,Online,71,254.74
3552,124,2223,2024-06-30,5,174.26,In-Store,121,871.3
3553,119,2223,2024-04-23,5,193.28,Online,44,966.4
3554,172,2223,2024-10-28,2,75.03,Online,53,150.06
3555,120,2223,2025-12-30,2,186.86,Online,77,373.72
3556,105,2223,2024-09-06,3,45.85,In-Store,124,137.55
3557,180,2224,2024-08-07,1,97.9,In-Store,124,97.9
3558,182,2224,2024-07-20,2,73.37,Social,199,146.74
3559,128,2224,2024-05-21,4,69.61,Online,46,278.44
3560,180,2224,2024-09-11,4,97.9,Online,51,391.6
3561,171,2224,2024-07-12,1,117.28,Online,48,117.28
3562,169,2224,2025-02-01,1,105.46,Online,59,105.46
3563,179,2224,2024-04-05,3,69.62,In-Store,118,208.86
3564,144,2224,2024-08-19,1,22.73,Online,49,22.73
3565,135,2224,2024-10-13,3,62.14,In-Store,127,186.42000000000002
3566,116,2225,2025-11-23,4,161.44,Online,75,645.76
3567,177,2225,2025-08-28,4,296.45,Online,69,1185.8
3568,152,2225,2025-09-08,3,72.34,Online,70,217.02
3569,108,2225,2025-12-26,4,127.37,Online,77,509.48
3570,148,2225,2025-07-06,1,47.75,In-Store,141,47.75
3571,127,2225,2025-12-19,3,184.65,In-Store,149,553.95
3572,114,2225,2025-02-09,4,120.5,Social,208,482.0
3573,119,2225,2025-03-15,2,193.28,Online,60,386.56
3574,118,2225,2025-12-02,3,128.58,Online,74,385.74
3575,132,2225,2025-04-22,1,146.35,Online,63,146.35
3576,157,2225,2025-08-19,5,140.43,In-Store,143,702.1500000000001
3577,130,2225,2025-12-07,1,117.61,Online,75,117.61
3578,186,2225,2025-10-24,4,29.78,In-Store,146,119.12
3579,177,2225,2025-10-14,3,296.45,In-Store,145,889.3499999999999
3580,147,2225,2025-09-09,2,193.11,Online,69,386.22
3581,191,2225,2025-03-25,5,196.98,Online,61,984.9
3582,163,2225,2025-04-05,4,115.65,Online,62,462.6
3583,187,2225,2025-12-26,2,95.73,In-Store,149,191.46
3584,185,2225,2025-01-14,2,143.79,In-Store,132,287.58
3585,196,2225,2025-09-16,5,162.21,Online,70,811.0500000000001
3586,151,2225,2025-02-01,1,170.44,Online,59,170.44
3587,117,2225,2025-03-15,5,214.01,Social,210,1070.05
3588,165,2226,2024-01-13,5,213.33,In-Store,112,1066.65
3589,182,2226,2025-03-14,5,73.37,Online,60,366.85
3590,171,2226,2025-08-12,1,117.28,Online,68,117.28
3591,179,2226,2025-02-22,4,69.62,Online,60,278.48
3592,115,2226,2025-04-24,2,114.62,Social,212,229.24
3593,129,2226,2024-07-11,2,269.37,Social,198,538.74
3594,199,2226,2025-06-08,4,105.38,In-Store,140,421.52
3595,198,2226,2024-08-07,4,167.93,Online,49,671.72
3596,189,2226,2024-04-06,1,47.31,Social,192,47.31
3597,189,2226,2025-07-20,4,47.31,Online,67,189.24
3598,183,2226,2025-04-21,4,127.82,In-Store,138,511.28
3599,102,2226,2024-05-02,1,175.2,Online,45,175.2
3600,197,2226,2025-11-21,2,270.16,Online,75,540.32
3601,192,2226,2024-08-30,2,22.56,Online,51,45.12
3602,139,2226,2025-07-18,2,162.16,Online,67,324.32
3603,150,2226,2024-07-21,5,66.48,In-Store,123,332.40000000000003
3604,150,2226,2024-03-16,3,66.48,In-Store,116,199.44
3605,142,2226,2025-12-29,4,298.93,Online,77,1195.72
3606,113,2226,2024-04-18,4,122.3,In-Store,118,489.2
3607,129,2226,2025-01-25,2,269.37,Online,59,538.74
3608,133,2226,2025-07-16,3,129.42,Online,67,388.26
3609,101,2226,2024-03-28,4,116.4,In-Store,118,465.6
3610,197,2226,2025-03-06,5,270.16,In-Store,135,1350.8000000000002
3611,158,2226,2025-01-06,4,132.56,In-Store,131,530.24
3612,142,2226,2025-07-11,5,298.93,In-Store,142,1494.65
3613,186,2226,2025-01-04,2,29.78,In-Store,131,59.56
3614,123,2226,2024-01-29,2,28.54,In-Store,114,57.08
3615,174,2227,2024-05-08,3,89.89,TV,336,269.67
3616,188,2227,2024-01-13,2,12.93,Online,39,25.86
3617,170,2227,2024-07-04,1,124.94,In-Store,122,124.94
3618,190,2227,2024-11-10,2,121.42,In-Store,128,242.84
3619,152,2227,2024-01-06,1,72.34,Online,38,72.34
3620,126,2227,2024-06-05,2,62.9,Online,47,125.8
3621,111,2227,2024-07-03,3,78.12,Online,47,234.36
3622,133,2227,2024-04-16,3,129.42,Social,192,388.26
3623,164,2227,2024-01-29,1,91.03,Online,40,91.03
3624,144,2228,2024-04-19,1,22.73,In-Store,118,22.73
3625,140,2228,2024-06-10,5,139.7,Social,196,698.5
3626,198,2228,2022-11-24,4,167.93,Online,17,671.72
3627,171,2228,2025-01-29,3,117.28,Online,59,351.84000000000003
3628,140,2228,2025-03-23,4,139.7,Online,61,558.8
3629,119,2228,2025-12-03,5,193.28,Online,74,966.4
3630,190,2228,2025-07-24,3,121.42,In-Store,142,364.26
3631,191,2228,2025-12-21,3,196.98,Online,76,590.9399999999999
3632,190,2228,2025-08-16,5,121.42,Social,215,607.1
3633,139,2228,2024-06-19,4,162.16,Online,47,648.64
3634,183,2228,2025-05-04,3,127.82,Online,63,383.46
3635,192,2228,2025-10-11,1,22.56,TV,362,22.56
3636,128,2228,2024-05-30,5,69.61,Online,46,348.05
3637,175,2228,2024-05-24,5,285.32,Online,46,1426.6
3638,108,2228,2025-08-28,1,127.37,Online,69,127.37
3639,121,2228,2023-09-24,1,126.42,Online,33,126.42
3640,140,2229,2025-08-05,4,139.7,Online,68,558.8
3641,104,2229,2025-10-18,1,50.25,Social,219,50.25
3642,133,2229,2025-03-15,3,129.42,Online,61,388.26
3643,193,2229,2025-02-05,1,28.68,In-Store,134,28.68
3644,195,2229,2025-09-16,2,109.44,Social,217,218.88
3645,177,2229,2025-01-04,3,296.45,In-Store,131,889.3499999999999
3646,144,2229,2025-09-16,5,22.73,In-Store,144,113.65
3647,102,2229,2025-08-13,1,175.2,In-Store,143,175.2
3648,103,2229,2025-07-14,2,74.85,Online,67,149.7
3649,109,2229,2025-07-30,1,69.39,Online,67,69.39
3650,108,2229,2025-04-01,3,127.37,In-Store,136,382.11
3651,134,2229,2025-11-26,5,113.57,Social,221,567.8499999999999
3652,158,2229,2025-10-15,2,132.56,Online,71,265.12
3653,198,2229,2025-06-15,1,167.93,In-Store,140,167.93
3654,116,2229,2025-09-29,4,161.44,TV,361,645.76
3655,177,2229,2025-11-19,3,296.45,Online,74,889.3499999999999
3656,142,2229,2025-10-01,4,298.93,Email,292,1195.72
3657,158,2229,2024-12-23,5,132.56,Online,56,662.8
3658,126,2230,2025-11-30,1,62.9,Online,75,62.9
3659,125,2230,2024-09-06,1,25.35,Online,50,25.35
3660,118,2230,2024-11-14,3,128.58,Email,277,385.74
3661,122,2230,2024-10-26,5,224.2,Email,276,1121.0
3662,158,2230,2025-03-19,3,132.56,TV,352,397.68
3663,103,2230,2025-09-05,4,74.85,Social,216,299.4
3664,140,2230,2025-02-28,1,139.7,Online,59,139.7
3665,119,2230,2024-06-19,3,193.28,In-Store,121,579.84
3666,160,2230,2025-05-02,2,74.86,Online,64,149.72
3667,119,2230,2025-04-21,2,193.28,Email,284,386.56
3668,158,2230,2024-08-14,1,132.56,Online,49,132.56
3669,127,2230,2024-09-18,3,184.65,Online,51,553.95
3670,139,2230,2024-03-12,3,162.16,Online,41,486.48
3671,147,2230,2025-03-15,3,193.11,In-Store,136,579.33
3672,189,2230,2025-01-09,2,47.31,In-Store,132,94.62
3673,181,2230,2025-01-10,2,231.25,Online,58,462.5
3674,133,2230,2024-12-27,1,129.42,TV,349,129.42
3675,196,2230,2024-12-01,3,162.21,Online,55,486.63
3676,190,2230,2024-07-30,5,121.42,Online,49,607.1
